"","vax","work_l","pe_combined"
"583",63.5,70.1380952380952,0.503232097243373
"584",63.5,71.1380952380952,0.514408958776729
"585",63.5,72.1380952380952,0.52475083498053
"586",63.5,73.1380952380952,0.536687317853083
"587",63.5,74.1380952380952,0.545962391003919
"588",63.5,75.1380952380952,0.556783613555129
"589",64.5,34.1380952380952,0.132369639869634
"590",64.5,35.1380952380952,0.143743874578602
"591",64.5,36.1380952380952,0.154168439571096
"592",64.5,37.1380952380952,0.162538485548524
"593",64.5,38.1380952380952,0.175538097127492
"594",64.5,39.1380952380952,0.186840132365924
"595",64.5,40.1380952380952,0.196553888407861
"596",64.5,41.1380952380952,0.206966642554852
"597",64.5,42.1380952380952,0.216985473656577
"598",64.5,43.1380952380952,0.227585805496033
